RHEA_ID,Protein,Stoichiometry,Subunit,KEGG_ID,EC,DeltaG,RevIndex
RHEA:31114,SAPIG1581,1,0,R01177,2.3.1.9         2.3.1.16,30.430436146605643,6.141045905548244
RHEA:31198,SAPIG0242,1,0,R04745,1.1.1.35        1.1.1.211,15.619639702528275,3.1521376814722233
RHEA:70226,SAPIG0629,1,0,R10991,2.6.1.42,-10.99368024099175,-2.218591107455412
RHEA:19868,SAPIG1899,1,0,R03197,4.1.1.37,-90.89035961389106,-12.228149213759092
RHEA:17908,SAPIG0913,1,0,R01388,1.1.1.26        1.1.1.29        1.1.1.81,28.18087003233677,5.687069869557977
RHEA:17908,SAPIG1955,1,0,R01388,1.1.1.26        1.1.1.29        1.1.1.81,28.18087003233677,5.687069869557977
RHEA:23427,SAPIG2216,1,0,R02060,5.4.2.10,-3.137003350043642,-1.2661324659078528
RHEA:12175,SAPIG0644,1,0,R00765,3.5.99.6,-10.556272143117695,-2.840426013395669
RHEA:16252,SAPIG0945,1,0,R02739,5.1.3.15        5.3.1.9,-1.312041908641902,-0.529555971669621
RHEA:11003,SAPIG0629,1,0,R02190,3.5.1.77,,
RHEA:28613,SAPIG1147,1,0,R02720,3.6.1.66,-70.425924742989,-18.94983626278053
RHEA:16188,SAPIG0181,1,0,R00538,1.2.1.3         1.2.1.5,,
RHEA:16188,SAPIG2164,1,0,R00538,1.2.1.3         1.2.1.5,,
RHEA:22827,SAPIG2178,1,0,R02484,2.4.2.2         2.4.2.3         2.4.2.4,4.813982916489806,0.9714908434523539
RHEA:28433,SAPIG2388,1,0,R09030,5.3.1.6,-2.0015191764128986,-0.8078373299659569
RHEA:21191,SAPIG2007,1,0,R00189,6.3.1.5         6.3.5.1,-23.611169368917217,-3.1765844406487713
RHEA:41879,SAPIG2141,1,0,R04965,2.3.1.85        2.3.1.86        2.3.1.-         4.2.1.59,,
RHEA:68867,SAPIG1573,1,0,R01718,3.2.1.10,-23.89220276279596,-6.428787864190713
RHEA:19804,SAPIG1121,1,0,R03035,2.7.7.3,-18.035615784226138,-3.639696254505298
RHEA:19892,SAPIG2549,1,0,R00289,2.7.7.9         2.7.7.64,-10.521515582447698,-2.1233054260696074
RHEA:15472,SAPIG2725,1,0,R04640,5.3.1.16,-9.775624832238577,-3.9455603305173637
RHEA:14629,SAPIG0196,1,0,R02649,2.7.2.8,24.665909535786227,4.977729600443455
RHEA:21588,SAPIG0199,1,0,R03443,1.2.1.38,21.596947592763996,3.4867156276806046
RHEA:23523,SAPIG0245,1,0,R00928,2.8.3.1,7.05574088924908,1.423891149301374
RHEA:27757,SAPIG0626,1,0,R09796,4.2.1.130,-57.44681514954934,-23.186228896707938
RHEA:25248,SAPIG0060,1,0,R01736,3.1.2.6,-51.097137620449644,-13.748948202496663
RHEA:25248,SAPIG0061,1,0,R01736,3.1.2.6,-51.097137620449644,-13.748948202496663
RHEA:25248,SAPIG1610,1,0,R01736,3.1.2.6,-51.097137620449644,-13.748948202496663
RHEA:30702,SAPIG2652,1,0,R00908,2.6.1.19,-3.558653012456432,-0.7181576828582582
RHEA:12187,SAPIG0140,1,0,R03707,1.1.1.76,15.619288283401602,3.1520667629688344
RHEA:23355,SAPIG2652,1,0,R01648,2.6.1.19,6.510865899433156,1.313932083676284
RHEA:22335,SAPIG2098,1,1,R03896,4.2.1.35,9.371863922104808,3.782597547332017
RHEA:22335,SAPIG2099,1,1,R03896,4.2.1.35,9.371863922104808,3.782597547332017
RHEA:38283,SAPIG1245,1,1,R02404,6.2.1.5,-3.421946533745995,-0.6905694893370724
RHEA:38283,SAPIG1246,1,1,R02404,6.2.1.5,-3.421946533745995,-0.6905694893370724
RHEA:27829,SAPIG0439,1,0,R01288,2.5.1.48,-56.532158801013225,-11.408531269949938
RHEA:10939,SAPIG0784,1,0,R07177,1.8.5.2,17.776266483914718,2.869886398763449
RHEA:26461,SAPIG0904,1,0,R00025,1.13.12.16,-45.041751284531514,-6.059798397718074
RHEA:52572,SAPIG1006,1,0,R04429,1.3.1.9,50.63361222474214,10.218168925934185
RHEA:41824,SAPIG1230,1,0,R04953,1.1.1.100,,
RHEA:41824,SAPIG1282,1,0,R04953,1.1.1.100,,
RHEA:41832,SAPIG1006,1,0,R04956,1.3.1.10,,
RHEA:41840,SAPIG1230,1,0,R04953,1.1.1.100,,
RHEA:41840,SAPIG1282,1,0,R04953,1.1.1.100,,
RHEA:41528,SAPIG1006,1,0,R04958,1.3.1.9,,
RHEA:41848,SAPIG1006,1,0,R04959,1.3.1.10,,
RHEA:41856,SAPIG1230,1,0,R04534,1.1.1.100,,
RHEA:41856,SAPIG1282,1,0,R04534,1.1.1.100,,
RHEA:54936,SAPIG1006,1,0,R04961,1.3.1.9,,
RHEA:41864,SAPIG1006,1,0,R04962,1.3.1.10,,
RHEA:41872,SAPIG1230,1,0,R04964,1.1.1.100,,
RHEA:41872,SAPIG1282,1,0,R04964,1.1.1.100,,
RHEA:41880,SAPIG1006,1,0,R04725,1.3.1.10,,
RHEA:41888,SAPIG1230,1,0,R04566,1.1.1.100,,
RHEA:41888,SAPIG1282,1,0,R04566,1.1.1.100,,
RHEA:41896,SAPIG1006,1,0,R04967,1.3.1.10,,
RHEA:41904,SAPIG1230,1,0,R04543,1.1.1.100,,
RHEA:41904,SAPIG1282,1,0,R04543,1.1.1.100,,
RHEA:41908,SAPIG2141,1,0,R04544,4.2.1.59,,
RHEA:54900,SAPIG1006,1,0,R04969,1.3.1.9,,
RHEA:41912,SAPIG1006,1,0,R04970,1.3.1.10,,
RHEA:41916,SAPIG0980,1,0,R07762,2.3.1.179,,
RHEA:41920,SAPIG1230,1,0,R07763,1.1.1.100,,
RHEA:41920,SAPIG1282,1,0,R07763,1.1.1.100,,
RHEA:41928,SAPIG1006,1,0,R07765,1.3.1.9,,
RHEA:10240,SAPIG1006,1,0,R01404,1.3.1.10,,
RHEA:18049,SAPIG0200,1,0,R02283,2.6.1.11,-3.2232906486289608,-0.6504795312426956
RHEA:15349,SAPIG0197,1,0,R02282,2.3.1.35,2.0942764422053415,0.4226376417521652
RHEA:15349,SAPIG0198,1,0,R02282,2.3.1.35,2.0942764422053415,0.4226376417521652
RHEA:19513,SAPIG1163,1,0,R01398,2.1.3.3,-30.305986683613547,-6.115931251868179
RHEA:19513,SAPIG2684,1,0,R01398,2.1.3.3,-30.305986683613547,-6.115931251868179
RHEA:19597,SAPIG2685,1,0,R00552,3.5.3.6,-54.3501670327536,-14.624256193781592
RHEA:19625,SAPIG1322,1,0,R00751,4.1.2.48 4.1.2.5,-7.119280950084175,-1.9156185567340827
RHEA:26209,SAPIG1322,1,0,R06171,4.1.2.48 4.1.2.5,-17.164567461690325,-4.618551252361976
RHEA:30850,SAPIG0243,1,0,R02487,1.3.8.6,9.509517318322963,1.5352624486899806
RHEA:19712,SAPIG1779,1,0,R02241,2.3.1.51,,
RHEA:12596,SAPIG1285,1,0,R01801,2.7.8.5,,
RHEA:32927,SAPIG2059,1,0,R02027,3.1.4.3,,
RHEA:44696,SAPIG1816,1,0,R02747,3.1.1.5,,
RHEA:15180,SAPIG1816,1,0,R02746,3.1.1.5,,
RHEA:32967,SAPIG1816,1,0,R03416,3.1.1.5,,
RHEA:26478,SAPIG1039,1,0,R10757,2.5.1.74,,
RHEA:42643,SAPIG1469,1,0,R09736,2.1.1.163,,
RHEA:22864,SAPIG2111,1,0,R00401,5.1.1.5,5.052271490058047e-8,2.0391578351531385e-8
RHEA:37587,SAPIG1803,1,0,R02851,2.6.1.21,-8.363880971898539,-1.68788172307217
RHEA:16585,SAPIG0908,1,0,R07767,2.8.1.8,,
RHEA:30934,SAPIG0439,1,0,R03217,2.5.1.48,-72.48203027389053,-14.62731171826959
RHEA:26337,SAPIG0437,1,0,R11063,2.1.1.10,-1.149765580708845,-0.23202964222186942
RHEA:13681,SAPIG2546,1,0,R04858,2.1.1.37,0,0
RHEA:21260,SAPIG1771,1,0,R02025,1.8.4.14,0,0
RHEA:23707,SAPIG1820,1,0,R00425,3.5.4.25,,
RHEA:21871,SAPIG1822,1,0,R03459,3.5.4.26,,
RHEA:30150,SAPIG0635,1,0,R09748,1.5.1.36,,
RHEA:38215,SAPIG1571,1,0,R10907,1.1.1.363,,
RHEA:30774,SAPIG0255,1,0,R01677,3.2.2.1,,
RHEA:30774,SAPIG2334,1,0,R01677,3.2.2.1,,
RHEA:17053,SAPIG1832,1,0,R01827,2.2.1.2,,
